region;soil;ground;litter_source;litter_type;year;A;W;E;N
north;min;NA;logging;fine_woody_litter;2020;0.108151100992117;0.00345964674557385;0.00612459883403395;0.0619924526839573
north;min;NA;logging;fine_woody_litter;2021;0.116872696146365;0.0037558207608882;0.00667414508895185;0.0671767819994751
north;min;NA;logging;fine_woody_litter;2022;0.114821725576502;0.00369018766965709;0.00655401512499596;0.0659894647529515
north;org;above;logging;fine_woody_litter;1982;0.0390600289233071;0.00156450779482138;0.00644400780543196;0.0354053413479017
north;org;above;logging;fine_woody_litter;1983;0.0386868072859334;0.00154955880023631;0.00638243480585444;0.0350670405367173
north;org;above;logging;fine_woody_litter;1984;0.0380953038906328;0.00152586676266951;0.00628485032879887;0.0345308817012956
north;org;above;logging;fine_woody_litter;1985;0.036269378047189;0.00145273125064922;0.00598361449483689;0.0328758002908334
north;org;above;logging;fine_woody_litter;1986;0.0329172193276987;0.00131846410874775;0.0054305852844424;0.0298372893888335
north;org;above;logging;fine_woody_litter;1987;0.0375000702966751;0.00150202531597435;0.00618665045462444;0.0339913416866892
north;org;above;logging;fine_woody_litter;1988;0.0361302448946459;0.00144715842063163;0.00596066071969396;0.0327496852598315
north;org;above;logging;fine_woody_litter;1989;0.0346997688857612;0.00138986222992477;0.00572466502740106;0.0314530530560001
north;org;above;logging;fine_woody_litter;1990;0.028721907899761;0.00115042538446521;0.00473845523914904;0.0260345161379859
north;org;above;logging;fine_woody_litter;1991;0.0223230677287152;0.000894126666789564;0.0036827935526487;0.0202343893400419
north;org;above;logging;fine_woody_litter;1992;0.0254947823027181;0.00102116631091576;0.00420605362272205;0.0231093395191924
north;org;above;logging;fine_woody_litter;1993;0.0260575875733428;0.00104370887570976;0.00429890356822426;0.0236194853964007
north;org;above;logging;fine_woody_litter;1994;0.0278508381733095;0.00111553561570589;0.00459474873736046;0.0252449488526315
north;org;above;logging;fine_woody_litter;1995;0.0278817482376096;0.00111677368536096;0.00459984818815727;0.0252729667883012
north;org;above;logging;fine_woody_litter;1996;0.0245620687497727;0.000983807464439131;0.00405217730513883;0.0222638961687359
north;org;above;logging;fine_woody_litter;1997;0.026456971428438;0.00105970577001951;0.00436479273294172;0.0239815005333135
north;org;above;logging;fine_woody_litter;1998;0.0278987263120972;0.00111745372402476;0.00460264918056652;0.0252883562936147
north;org;above;logging;fine_woody_litter;1999;0.0282273342823209;0.00113061576575967;0.00465686194956386;0.0255862177564994
north;org;above;logging;fine_woody_litter;2000;0.0288647489524282;0.00115614673046721;0.00476202073266496;0.0261639921360223
north;org;above;logging;fine_woody_litter;2001;0.0294245255376444;0.00117856798449773;0.0048543710146249;0.0266713927095614
north;org;above;logging;fine_woody_litter;2002;0.0287748502519002;0.00115254593390875;0.00474718951149412;0.0260825048901942
north;org;above;logging;fine_woody_litter;2003;0.0300117738766402;0.00120208959032293;0.00495125350510247;0.0272036946169399
north;org;above;logging;fine_woody_litter;2004;0.0308371223600484;0.00123514804346109;0.00508741705172264;0.0279518186094596
north;org;above;logging;fine_woody_litter;2005;0.0308574077527791;0.00123596055322934;0.0050907636756934;0.0279702059807393
north;org;above;logging;fine_woody_litter;2006;0.0279604883233449;0.00111992753550633;0.00461283849413157;0.0253443394854053
north;org;above;logging;fine_woody_litter;2007;0.0325976038612055;0.00130566225215784;0.00537785607205848;0.0295475790377869
north;org;above;logging;fine_woody_litter;2008;0.0340644920880131;0.0013644168954142;0.00561985894414555;0.0308772165168404
north;org;above;logging;fine_woody_litter;2009;0.0256020163121333;0.00102546145478085;0.00422374477177461;0.0232065400797681
north;org;above;logging;fine_woody_litter;2010;0.0319787512545869;0.00128087477110396;0.00527575960317741;0.0289866299451892
north;org;above;logging;fine_woody_litter;2011;0.0335534638265875;0.00134394820349531;0.00553555101616403;0.0304140030852856
north;org;above;logging;fine_woody_litter;2012;0.0328686230647374;0.00131651763727044;0.00542256801700893;0.029793240079967
north;org;above;logging;fine_woody_litter;2013;0.0354616717773259;0.0014203794375564;0.00585036150831929;0.0321436678019022
north;org;above;logging;fine_woody_litter;2014;0.0352881503364727;0.0014134292213311;0.00582173445529116;0.0319863820544531
north;org;above;logging;fine_woody_litter;2015;0.0352024882342127;0.00140999811719726;0.00580760217554614;0.0319087350056747
north;org;above;logging;fine_woody_litter;2016;0.0346332428253524;0.00138719759953567;0.00571368975512513;0.0313927515676952
north;org;above;logging;fine_woody_litter;2017;0.035422891272578;0.00141882612580427;0.00584396361558386;0.0321085158307928
north;org;above;logging;fine_woody_litter;2018;0.0392765853705684;0.00157318173232471;0.0064797346462699;0.0356016354917547
north;org;above;logging;fine_woody_litter;2019;0.0385173515266982;0.00154277143055152;0.00635447849692976;0.0349134400616417
north;org;above;logging;fine_woody_litter;2020;0.0364482777463028;0.00145989688727238;0.00601312883697274;0.0330379610748563
north;org;above;logging;fine_woody_litter;2021;0.0395357227104916;0.00158356120206435;0.00652248635657771;0.0358365264078363
north;org;above;logging;fine_woody_litter;2022;0.0388217673898367;0.00155496448324185;0.0064047001238009;0.0351893729742183
north;org;below;logging;fine_woody_litter;1982;0.0837524343299473;0.0021333149446025;0.000311873463573349;0.0344368668579591
north;org;below;logging;fine_woody_litter;1983;0.0824048967055199;0.00211836460011624;0.000323703982900964;0.0339784723479645
north;org;below;logging;fine_woody_litter;1984;0.0810970974649249;0.00206926493666513;0.000303051765543714;0.0334900146957878
north;org;below;logging;fine_woody_litter;1985;0.078986689255871;0.00197605146919159;0.000263795896010213;0.032246521557611
north;org;below;logging;fine_woody_litter;1986;0.0714973474841751;0.00179119388219513;0.000240476162781321;0.0292315914160359
north;org;below;logging;fine_woody_litter;1987;0.0822414326360438;0.00203346036744928;0.000253303135260439;0.033486216409973
north;org;below;logging;fine_woody_litter;1988;0.0797955805679188;0.00196052849914456;0.000235756696673802;0.0323779788405168
north;org;below;logging;fine_woody_litter;1989;0.0765387931076746;0.0018824876838958;0.000227689165813451;0.0310764384508551
north;org;below;logging;fine_woody_litter;1990;0.0628597913294171;0.0015608979868891;0.000199655054082226;0.0256115613071601
north;org;below;logging;fine_woody_litter;1991;0.0490203741899763;0.00121341165664029;0.000152589148892539;0.019939952396654
north;org;below;logging;fine_woody_litter;1992;0.0565868668197782;0.00139367646444991;0.000171671678850648;0.0228811419733588
north;org;below;logging;fine_woody_litter;1993;0.0574468506974657;0.00142639751895624;0.000184105681793989;0.0232989725323691
north;org;below;logging;fine_woody_litter;1994;0.0606168328821478;0.00152309256770293;0.000208831951298617;0.0247400105338747
north;org;below;logging;fine_woody_litter;1995;0.0609611500427608;0.00152850716376686;0.000207970433896623;0.0248169832720356
north;org;below;logging;fine_woody_litter;1996;0.0536164928091815;0.00135863941217547;0.000196687666887244;0.0218140047903055
north;org;below;logging;fine_woody_litter;1997;0.0577457594346998;0.00146032508172492;0.00020888848189097;0.0235031108459696
north;org;below;logging;fine_woody_litter;1998;0.0616627434395161;0.00156015893131076;0.000224650438223762;0.0250443898391174
north;org;below;logging;fine_woody_litter;1999;0.0632283294186707;0.00158899427781412;0.000222093732594743;0.025558140857325
north;org;below;logging;fine_woody_litter;2000;0.0648613520045596;0.00162757751210825;0.000224851433437064;0.0262583286927939
north;org;below;logging;fine_woody_litter;2001;0.0666740532592484;0.00166489957687507;0.000223488326792961;0.0269857674698418
north;org;below;logging;fine_woody_litter;2002;0.0660999327034072;0.00164308912914892;0.000215471222137373;0.0266912306544704
north;org;below;logging;fine_woody_litter;2003;0.0684345014877465;0.0017067339941345;0.00022698870238907;0.0277220428314396
north;org;below;logging;fine_woody_litter;2004;0.0700122818047633;0.00175106615865606;0.000235767272673846;0.0284346528853237
north;org;below;logging;fine_woody_litter;2005;0.0707691263664022;0.00175969340936732;0.000230030596557087;0.0286493782221636
north;org;below;logging;fine_woody_litter;2006;0.0662475343354972;0.00164022157714163;0.000210056878834844;0.0267316283364352
north;org;below;logging;fine_woody_litter;2007;0.0748557478429212;0.00186900160427373;0.000250818521017263;0.0302912765402512
north;org;below;logging;fine_woody_litter;2008;0.0803333258141379;0.00197682042931223;0.000247163065019708;0.0321687559676086
north;org;below;logging;fine_woody_litter;2009;0.0589508852065654;0.00156916389353049;0.000286195528631317;0.0240830504955969
north;org;below;logging;fine_woody_litter;2010;0.0716883229647215;0.00192698620401611;0.000364207625013422;0.0293888955729262
north;org;below;logging;fine_woody_litter;2011;0.0746011843947197;0.00200536630449504;0.000378648657795272;0.0306100419429271
north;org;below;logging;fine_woody_litter;2012;0.0733674147276235;0.00196275865172958;0.000364631081672377;0.0300288838144335
north;org;below;logging;fine_woody_litter;2013;0.0784519313648515;0.00209877493589998;0.000390577120937281;0.0320676021307005
north;org;below;logging;fine_woody_litter;2014;0.078199961803388;0.00209444897339302;0.000391082110059879;0.0319976529216583
north;org;below;logging;fine_woody_litter;2015;0.0772663714229259;0.00207959038547029;0.000395145240096584;0.0316714251534693
north;org;below;logging;fine_woody_litter;2016;0.0749500244574324;0.0020315721460241;0.000396503516531373;0.030746435891817
north;org;below;logging;fine_woody_litter;2017;0.0766456413403326;0.00207952193917747;0.000406613814916255;0.031488399317924
north;org;below;logging;fine_woody_litter;2018;0.0848896906824947;0.00231313407015181;0.000458615101843483;0.0349477340867864
north;org;below;logging;fine_woody_litter;2019;0.0831007047430915;0.00226139474072083;0.000446041088257074;0.0342155103449802
north;org;below;logging;fine_woody_litter;2020;0.080445989943942;0.00218795764394225;0.000430087198663247;0.0331578236315297
north;org;below;logging;fine_woody_litter;2021;0.0866235926769417;0.00237183099623612;0.000477058439404057;0.0357727788123244
north;org;below;logging;fine_woody_litter;2022;0.0851114865987547;0.00233103519650881;0.000469264392617028;0.0351509764247585
south;min;NA;logging;fine_woody_litter;1970;0.252366520989068;0.00758089832065521;0.013193180896029;0.142579659732086
south;min;NA;logging;fine_woody_litter;1971;0.234126324600353;0.00704643760637275;0.0122963370090858;0.132661525812574
south;min;NA;logging;fine_woody_litter;1972;0.235397630847566;0.0070865467102805;0.0123613398405958;0.133345671345911
south;min;NA;logging;fine_woody_litter;1973;0.24267835071118;0.00737357585230003;0.0129118808796452;0.138320323333653
south;min;NA;logging;fine_woody_litter;1974;0.216862701246819;0.0066106634842561;0.0116000890034272;0.123954802102989
south;min;NA;logging;fine_woody_litter;1975;0.167814392263906;0.00509117492288124;0.0089112380809523;0.095568901568356
south;min;NA;logging;fine_woody_litter;1976;0.170079945694621;0.00521546231116659;0.00915498336444469;0.0974216718654563
south;min;NA;logging;fine_woody_litter;1977;0.179396458426279;0.00552336360173923;0.00971167728968636;0.103037846457873
south;min;NA;logging;fine_woody_litter;1978;0.196294814628518;0.00606880155106866;0.0106474078668009;0.112671196280894
south;min;NA;logging;fine_woody_litter;1979;0.24670767522526;0.00764931426207818;0.0134595160137417;0.142100177005703
south;min;NA;logging;fine_woody_litter;1980;0.255822375756399;0.00796424266986432;0.0140472952885759;0.147852286121278
south;min;NA;logging;fine_woody_litter;1981;0.240421941558677;0.00745674740777518;0.0131313242152073;0.138592733089663
south;min;NA;logging;fine_woody_litter;1982;0.201298313558053;0.00616129148297016;0.0107940165552263;0.115038814039696
south;min;NA;logging;fine_woody_litter;1983;0.204125150495773;0.00627918370301312;0.0110133166539368;0.116953421604877
south;min;NA;logging;fine_woody_litter;1984;0.219384058440197;0.006777566685003;0.0119032325759611;0.126010312022351
south;min;NA;logging;fine_woody_litter;1985;0.24141516747094;0.007425021707392;0.0130568925574447;0.138628073603362
south;min;NA;logging;fine_woody_litter;1986;0.211065501125489;0.00651615686011879;0.0115056950378305;0.121782691592695
south;min;NA;logging;fine_woody_litter;1987;0.229230861903392;0.0070532109270531;0.0124418619747055;0.132011369297286
south;min;NA;logging;fine_woody_litter;1988;0.247331274532773;0.00762725624927366;0.0134647093471407;0.142630873555129
south;min;NA;logging;fine_woody_litter;1989;0.255071597838899;0.00787299117791954;0.0138699379126139;0.14686844796823
south;min;NA;logging;fine_woody_litter;1990;0.246241417057582;0.00761465345415035;0.0134411069854531;0.142112700287228
south;min;NA;logging;fine_woody_litter;1991;0.200720613289108;0.00618166014780228;0.010914990717689;0.115724475889687
south;min;NA;logging;fine_woody_litter;1992;0.228735032994998;0.00707939348651929;0.0124962952596715;0.132045073653502
south;min;NA;logging;fine_woody_litter;1993;0.242905248986502;0.00750146139756377;0.013249754407518;0.140207661353479
south;min;NA;logging;fine_woody_litter;1994;0.282351228806219;0.00874989270009101;0.0155128857496469;0.163696617367634
south;min;NA;logging;fine_woody_litter;1995;0.293558781139814;0.00908331196726344;0.0160735570991779;0.169827109573583
south;min;NA;logging;fine_woody_litter;1996;0.270818741992212;0.00838861632342727;0.0148547950837034;0.156823053069311
south;min;NA;logging;fine_woody_litter;1997;0.305743663910399;0.00947168342884676;0.0168043310175717;0.177350201539399
south;min;NA;logging;fine_woody_litter;1998;0.313991094270275;0.00968378583923595;0.0168344817462846;0.180554236033418
south;min;NA;logging;fine_woody_litter;1999;0.315548553425474;0.00969246707623459;0.0167129740453427;0.180845566375091
south;min;NA;logging;fine_woody_litter;2000;0.31905575292068;0.00976288517970347;0.016627656230004;0.181895123821811
south;min;NA;logging;fine_woody_litter;2001;0.300218990508706;0.00914556275217345;0.015262340066029;0.169854000447387
south;min;NA;logging;fine_woody_litter;2002;0.302580109866961;0.00920290203596747;0.0150731011084917;0.170286924407787
south;min;NA;logging;fine_woody_litter;2003;0.303123217506835;0.00922559145530242;0.0150911711586249;0.170455745528409
south;min;NA;logging;fine_woody_litter;2004;0.298720503613724;0.00906428578631522;0.0146112578640249;0.167302455443219
south;min;NA;logging;fine_woody_litter;2005;0.288010938602778;0.00872657782812139;0.0141859804401221;0.161450248035302
south;min;NA;logging;fine_woody_litter;2006;0.275336966696704;0.00829261756775883;0.0127641912575462;0.151772973120685
